,S,K,T,LSTM_price
9092,19526.55,17300.0,29.0,2222.13
9093,18989.15,20150.0,29.0,8.31
9094,20133.15,19950.0,14.0,308.29
9095,19733.55,19750.0,16.0,184.93
9096,18771.25,18900.0,14.0,134.93
9097,19384.3,19500.0,22.0,174.51
9098,21654.75,16000.0,1.0,5595.93
9099,21456.65,18400.0,13.0,3051.58
9100,19310.15,21050.0,20.0,6.79
9101,20969.4,21100.0,83.0,573.78
9102,19811.5,21650.0,9.0,6.74
9103,19122.15,19200.0,22.0,204.07
9104,20267.9,20350.0,13.0,167.91
9105,21654.75,19700.0,29.0,2044.44
9106,18716.15,21000.0,198.0,178.62
9107,19671.1,19750.0,43.00000000000001,294.11
9108,19406.7,25000.0,51.00000000000001,7.29
9109,19993.2,20000.0,30.0,268.32
9110,19979.15,20700.0,14.0,9.15
9111,19517.0,21450.0,13.0,6.74
9112,21182.7,19550.0,7.0,1589.86
9113,19386.7,20300.0,35.0,9.09
9114,19398.5,19250.0,85.0,676.98
9115,19624.7,21700.0,0.0,6.74
9116,19443.55,20250.0,17.0,9.0
9117,19664.7,21300.0,30.0,7.26
9118,19434.55,20100.0,73.0,193.74
9119,21456.65,22300.0,76.0,255.8
9120,19811.35,20000.0,1.0,55.03
9121,19253.8,19300.0,0.0,98.83
9122,19794.0,19600.0,21.0,334.4
9123,20133.3,18100.0,3.0,2031.12
9124,19122.15,18550.0,36.0,728.45
9125,20937.7,20900.0,15.0,279.85
9126,19047.25,21150.0,62.0,6.74
9127,21418.65,22000.0,38.0,171.85
9128,19811.85,17400.0,8.0,2386.41
9129,20096.6,21250.0,36.0,8.6
9130,19819.95,19950.0,48.0,304.98
9131,21654.75,21050.0,8.0,702.64
9132,19140.9,19150.0,24.0,230.33
9133,19133.25,18300.0,7.0,771.89
9134,19664.7,23000.0,2.0,6.74
9135,19047.25,20350.0,13.0,7.39
9136,19122.15,21200.0,64.0,6.98
9137,19680.6,19600.0,23.0,287.61
9138,19664.7,20700.0,23.0,8.57
9139,19355.9,19800.0,17.0,48.78
9140,19133.25,20350.0,0.0,7.54
9141,18826.0,17900.0,40.99999999999999,1045.36
9142,19889.7,20600.0,23.0,25.06
9143,19122.15,20400.0,36.0,8.26
9144,19638.3,21300.0,6.0,6.74
9145,19731.75,21150.0,31.0,7.82
9146,18989.15,20700.0,15.0,6.74
9147,19811.5,20050.0,9.0,61.8
9148,20901.15,22350.0,7.0,7.19
9149,19680.6,19250.0,2.0,403.42
9150,19574.9,21450.0,23.0,6.74
9151,19398.5,20700.0,1.0,7.56
9152,19659.9,21200.0,63.00000000000001,8.13
9153,19322.55,17950.0,3.0,1304.95
9154,21778.7,22950.0,28.0,16.44
9155,19465.0,19200.0,22.0,407.88
9156,19624.7,24000.0,161.0,7.58
9157,19355.9,20000.0,535.0,1664.83
9158,19411.75,18550.0,52.0,1057.65
9159,19672.35,18000.0,66.0,1868.55
9160,18755.45,18500.0,73.0,673.49
9161,21255.05,20650.0,7.0,614.2
9162,19443.5,18950.0,22.0,583.85
9163,19674.25,20200.0,27.0,71.28
9164,19901.4,18250.0,1.0,1666.72
9165,19889.7,20250.0,30.0,130.93
9166,19811.5,19150.0,2.0,602.34
9167,19993.2,20000.0,2.0,113.12
9168,19497.3,19100.0,7.0,400.05
9169,19753.8,19650.0,59.00000000000001,493.7
9170,20133.15,21000.0,14.0,8.78
9171,19731.8,20450.0,6.0,8.89
9172,19819.95,21300.0,20.0,7.46
9173,20855.1,22000.0,23.0,8.3
9174,19542.65,21100.0,34.0,7.52
9175,20855.1,21600.0,51.00000000000001,150.76
9176,19783.4,19850.0,16.0,179.09
9177,19671.1,19950.0,8.0,47.38
9178,19671.1,20450.0,1.0,8.61
9179,19611.05,20700.0,1.0,8.01
9180,19543.1,20000.0,231.0,928.7
9181,21150.15,19650.0,1.0,1638.11
9182,19979.15,20300.0,28.0,123.78
9183,20192.35,19700.0,20.0,580.4
9184,19079.6,19500.0,30.0,101.57
9185,19265.8,18000.0,125.0,1757.61
9186,19727.05,18900.0,0.0,796.45
9187,21453.1,22950.0,2.0,7.12
9188,20192.35,19000.0,286.0,2297.21
9189,19819.95,20250.0,6.0,12.73
9190,19811.35,20100.0,8.0,56.76
9191,21349.4,25000.0,97.0,7.37
9192,19901.4,20100.0,36.0,224.42
9193,19393.6,19200.0,10.0,259.84
9194,19543.1,19700.0,21.0,150.92
9195,19833.15,16400.0,8.0,3380.66
9196,19680.6,19750.0,37.0,295.78
9197,19674.25,20600.0,20.0,8.71
9198,21778.7,20800.0,0.0,962.95
9199,19281.75,18500.0,3.0,701.78
9200,19716.45,18950.0,8.0,768.15
9201,20937.7,22200.0,50.0,47.53
9202,19727.05,22000.0,112.0,7.52
9203,20096.6,20500.0,8.0,44.58
9204,19653.5,21400.0,55.00000000000001,7.54
9205,18771.25,19150.0,14.0,61.53
9206,19731.8,20350.0,13.0,9.31
9207,21418.65,21000.0,3.0,432.17
9208,18771.25,19950.0,0.0,7.76
9209,21150.15,18700.0,8.0,2415.25
9210,20133.15,20100.0,35.0,339.25
9211,19523.55,19950.0,21.0,67.84
9212,20267.9,18900.0,27.0,1429.22
9213,19611.05,19800.0,1.0,52.22
9214,19659.9,19150.0,14.0,531.95
9215,20103.1,19200.0,7.0,912.59
9216,20937.7,20750.0,29.0,453.63
9217,19381.65,19550.0,14.0,116.57
9218,19389.0,20450.0,23.0,8.57
9219,19439.4,18600.0,16.0,860.88
9220,18688.1,19200.0,0.0,9.41
9221,20103.1,19400.0,42.0,892.55
9222,19523.55,19400.0,28.0,316.14
9223,18755.45,19100.0,24.0,103.96
9224,19355.9,20000.0,10.0,9.2
9225,19674.55,21650.0,17.0,6.74
9226,19517.0,19350.0,6.0,198.78
9227,19389.0,20600.0,9.0,7.9
9228,19528.8,19300.0,52.0,533.54
9229,19517.0,19800.0,27.0,118.7
9230,19384.3,17500.0,78.0,2105.59
9231,19230.6,19800.0,20.0,31.67
9232,19674.55,18500.0,31.0,1266.2
9233,19411.75,18800.0,24.0,687.75
9234,19443.55,23000.0,409.0,322.74
9235,19632.55,19800.0,78.0,438.18
9236,19413.75,20100.0,0.0,8.93
9237,19745.0,19500.0,13.0,295.36
9238,19355.9,19350.0,80.0,529.91
9239,19322.55,17000.0,178.0,2793.79
9240,19528.75,21500.0,58.0,6.92
9241,19355.9,20000.0,171.0,576.44
9242,19439.4,17800.0,2.0,1556.95
9243,20267.9,18500.0,55.00000000000001,1933.07
9244,18691.2,18700.0,31.0,274.29
9245,19889.7,20800.0,30.0,9.09
9246,19574.9,20200.0,2.0,9.12
9247,19384.3,18150.0,15.0,1247.74
9248,19281.75,20450.0,3.0,7.61
9249,19716.45,20450.0,1.0,8.86
9250,20937.7,21000.0,8.0,187.04
9251,19497.3,17900.0,7.0,1535.62
9252,19393.6,20500.0,38.0,8.7
9253,19671.1,18300.0,8.0,1318.49
9254,19444.0,19500.0,853.9999999999999,2968.72
9255,20901.15,22250.0,0.0,7.29
9256,19783.4,20400.0,23.0,42.12
9257,21731.4,23050.0,13.0,7.84
9258,19545.75,19950.0,28.0,88.15
9259,19731.8,19100.0,40.99999999999999,810.93
9260,19386.7,20900.0,21.0,7.29
9261,19342.65,21000.0,121.0,107.04
9262,19674.25,20700.0,6.0,8.14
9263,19638.3,21250.0,6.0,6.74
9264,19742.35,18700.0,35.0,1164.97
9265,19079.6,20550.0,2.0,6.9
9266,21255.05,22000.0,371.0,1388.86
9267,19342.65,19300.0,2.0,137.24
9268,19778.3,20100.0,15.0,81.24
9269,18755.45,19300.0,38.0,108.33
9270,21182.7,19050.0,7.0,2060.27
9271,19694.0,20350.0,3.0,9.08
9272,19901.4,21650.0,8.0,6.74
9273,21182.7,18900.0,7.0,2225.17
9274,21441.35,22750.0,23.0,8.22
9275,19434.55,17150.0,17.0,2243.13
9276,20192.35,19700.0,6.0,500.27
9277,20096.6,20950.0,8.0,8.71
9278,19672.35,20100.0,66.0,283.69
9279,20192.35,21300.0,20.0,8.34
9280,19570.85,19100.0,23.0,559.14
9281,20926.35,23000.0,378.99999999999994,750.86
9282,21453.1,23000.0,100.0,188.32
9283,21731.4,19500.0,6.0,2208.55
9284,19523.55,20950.0,14.0,7.2
9285,19979.15,20500.0,7.0,9.48
9286,19794.7,21100.0,6.0,7.64
9287,19497.3,20600.0,21.0,8.41
9288,19230.6,20750.0,27.0,7.51
9289,19664.7,19400.0,30.0,462.91
9290,19564.5,19550.0,20.0,208.81
9291,19811.35,20000.0,260.0,1183.69
9292,19659.9,21250.0,21.0,7.01
9293,18857.25,18750.0,35.0,385.33
9294,18688.1,20000.0,105.0,159.15
9295,18691.2,16199.999999999998,3.0,2432.88
9296,18771.25,20300.0,28.0,7.5
9297,19624.7,20050.0,21.0,64.64
9298,19406.7,21200.0,2.0,6.74
9299,20906.4,22300.0,23.0,7.83
9300,21731.4,22850.0,62.0,178.73
9301,20686.8,19250.0,10.0,1365.53
9302,19189.05,18250.0,27.0,990.37
9303,19680.6,18750.0,9.0,907.76
9304,19680.6,18650.0,9.0,1010.4
9305,20686.8,19800.0,3.0,810.55
9306,18665.5,19550.0,13.0,8.79
9307,21441.35,21950.0,30.0,187.76
9308,18771.25,20000.0,70.0,68.09
9309,18755.45,17500.0,10.0,1251.14
9310,19523.55,19000.0,7.0,491.63
9311,18665.5,18850.0,27.0,188.79
9312,18816.7,20000.0,282.0,665.0
9313,19742.35,21150.0,28.0,7.68
9314,18691.2,18100.0,10.0,622.97
9315,19281.75,19000.0,66.0,668.53
9316,21456.65,19900.0,6.0,1551.38
9317,19979.15,18400.0,42.0,1658.2
9318,19745.0,19900.0,69.0,420.56
9319,19996.35,20000.0,108.0,673.58
9320,20969.4,22000.0,13.0,8.42
9321,18816.7,19250.0,37.0,122.55
9322,19528.75,19900.0,30.0,112.43
9323,19347.45,20300.0,29.0,8.91
9324,19347.45,17800.0,29.0,1629.77
9325,19889.7,19000.0,16.0,935.86
9326,19512.35,19950.0,17.0,48.79
9327,19444.0,19600.0,29.0,186.81
9328,19389.0,19000.0,16.0,456.15
9329,19406.7,19100.0,79.0,756.32
9330,19389.0,18350.0,23.0,1074.15
9331,19749.25,18600.0,44.0,1273.8
9332,19711.45,18200.0,44.99999999999999,1615.18
9333,19745.0,20000.0,40.99999999999999,220.06
9334,21182.7,21200.0,7.0,195.73
9335,18771.25,18550.0,0.0,259.88
9336,19731.8,21300.0,13.0,6.95
9337,19674.25,19000.0,188.00000000000003,1515.06
9338,19811.5,19400.0,16.0,466.37
9339,19122.15,20050.0,15.0,8.66
9340,19436.1,18700.0,1.0,674.28
9341,19624.7,23000.0,434.0,353.41
9342,19802.0,20000.0,217.0,1074.46
9343,20937.7,22250.0,22.0,7.95
9344,21778.7,22150.0,28.0,223.49
9345,19133.25,20350.0,56.0,8.72
9346,19659.9,24000.0,63.00000000000001,7.38
9347,19413.75,20050.0,7.0,9.16
9348,19689.85,18800.0,16.0,844.18
9349,19833.15,19500.0,71.0,743.55
9350,18817.4,18750.0,23.0,263.9
9351,20103.1,20850.0,14.0,9.1
9352,19347.45,17400.0,1.0,1927.13
9353,19833.15,20950.0,8.0,8.02
9354,21349.4,18500.0,6.0,2830.65
9355,19047.25,17600.0,6.0,1296.29
9356,19331.8,18950.0,83.0,822.1
9357,19731.8,20350.0,27.0,58.86
9358,21456.65,19700.0,40.99999999999999,1900.47
9359,19749.25,18900.0,2.0,798.49
9360,20686.8,19900.0,24.0,825.22
9361,21150.15,22150.0,36.0,85.48
9362,21182.7,19350.0,0.0,1731.76
9363,19253.8,19250.0,35.0,302.53
9364,19742.35,20000.0,462.0,1836.21
9365,19428.3,18200.0,6.0,1206.79
9366,21255.05,19000.0,189.0,2906.78
9367,21453.1,18000.0,9.0,3443.39
9368,19425.35,18300.0,48.0,1291.43
9369,19543.1,20050.0,14.0,24.58
9370,18857.25,20700.0,21.0,6.74
9371,19122.15,20000.0,36.0,23.99
9372,19395.3,21600.0,21.0,6.74
9373,19443.5,19000.0,1.0,409.39
9374,19331.8,21000.0,265.0,498.51
9375,19811.5,18600.0,9.0,1159.94
9376,20926.35,21200.0,43.00000000000001,291.0
9377,19528.75,21350.0,2.0,6.74
9378,19783.4,19900.0,9.0,113.0
9379,19819.95,18500.0,6.0,1287.72
9380,21441.35,21700.0,65.0,502.84
9381,20969.4,21500.0,48.0,211.47
9382,19979.15,20350.0,42.0,173.51
9383,19439.4,20650.0,23.0,8.17
9384,19395.3,21000.0,21.0,7.16
9385,19342.65,19650.0,30.0,124.39
9386,19811.5,19900.0,2.0,71.85
9387,19396.45,19000.0,23.0,499.55
9388,19396.45,20500.0,65.0,71.27
9389,19381.65,20000.0,7.0,9.2
9390,19574.9,19300.0,23.0,416.39
9391,20997.1,21700.0,17.0,39.0
9392,19889.7,19750.0,58.0,545.77
9393,19675.45,19050.0,43.00000000000001,752.89
9394,19306.05,21050.0,3.0,6.74
9395,19783.4,19250.0,16.0,582.6
9396,19386.7,20800.0,21.0,7.54
9397,19778.3,20550.0,36.0,59.97
9398,19386.7,16000.0,126.00000000000001,3703.69
9399,19742.35,21650.0,21.0,6.74
9400,19512.35,19450.0,10.0,182.75
9401,19727.05,18000.0,7.0,1674.19
9402,19716.45,21550.0,8.0,6.74
9403,18817.4,18800.0,2.0,130.3
9404,19435.3,20750.0,6.0,7.36
9405,19406.7,18700.0,9.0,684.22
9406,20926.35,20250.0,78.0,1111.67
9407,20926.35,22400.0,29.0,7.8
9408,20937.7,19000.0,85.0,2232.26
9409,19742.35,20950.0,21.0,8.01
9410,21453.1,19250.0,9.0,2206.73
9411,21654.75,19000.0,8.0,2606.31
9412,20096.6,21250.0,56.99999999999999,49.36
9413,21182.7,21300.0,21.0,232.99
9414,21182.7,20800.0,42.0,670.46
9415,19979.15,19500.0,21.0,550.15
9416,19406.7,19950.0,23.0,49.32
9417,19306.05,20650.0,17.0,7.6
9418,19389.0,19200.0,9.0,261.37
9419,19425.35,19450.0,76.0,515.35
9420,19674.25,23000.0,188.00000000000003,7.27
9421,19751.05,21650.0,13.0,6.74
9422,19310.15,18950.0,40.99999999999999,594.12
9423,19716.45,19300.0,22.0,517.65
9424,18755.45,17000.0,10.0,1745.48
9425,20969.4,22150.0,13.0,8.05
9426,19646.05,19650.0,34.0,300.27
9427,19189.05,17850.0,27.0,1360.41
9428,19901.4,20800.0,36.0,26.3
9429,20855.1,18800.0,23.0,2046.84
9430,21349.4,20900.0,69.0,955.46
9431,19632.55,19700.0,22.0,202.75
9432,18755.45,20150.0,38.0,8.01
9433,18755.45,19000.0,192.0,856.17
9434,19659.9,21500.0,35.0,6.75
9435,19406.7,18950.0,2.0,419.6
9436,19632.55,19250.0,22.0,493.78
9437,18665.5,20000.0,20.0,7.85
9438,21182.7,18850.0,0.0,2220.14
9439,19306.05,19100.0,59.00000000000001,553.27
9440,19545.75,18900.0,84.0,993.03
9441,19694.0,20550.0,17.0,8.9
9442,21654.75,21800.0,29.0,344.71
9443,21456.65,21050.0,13.0,557.57
9444,19079.6,19450.0,30.0,113.42
9445,19435.3,13000.0,27.0,6424.07
9446,20901.15,22300.0,0.0,7.16
9447,19646.05,19600.0,20.0,243.15
9448,19523.55,20050.0,14.0,16.41
9449,19597.3,19650.0,52.0,369.16
9450,20267.9,20750.0,34.0,124.61
9451,19545.75,21250.0,56.0,7.54
9452,19646.05,19950.0,20.0,99.41
9453,20070.0,16000.0,15.0,4054.69
9454,19742.35,20150.0,35.0,137.19
9455,19523.55,21650.0,14.0,6.74
9456,19230.6,19900.0,27.0,33.48
9457,19543.1,16000.0,140.0,3847.01
9458,19079.6,21500.0,30.0,6.74
9459,19497.3,17400.0,0.0,2009.46
9460,18817.4,18550.0,30.0,449.41
9461,19574.9,21000.0,113.99999999999999,137.18
9462,19833.15,19050.0,15.0,785.3
9463,19381.65,16000.0,56.0,3482.28
9464,19996.35,19050.0,17.0,956.42
9465,19079.6,20250.0,9.0,7.76
9466,18771.25,18250.0,7.0,541.52
9467,19389.0,19500.0,2.0,65.42
9468,19133.25,18750.0,7.0,371.95
9469,21255.05,22050.0,28.0,74.42
9470,19406.7,20300.0,9.0,8.56
9471,19528.75,18900.0,23.0,658.98
9472,19425.35,19500.0,48.0,336.08
9473,19765.2,18300.0,42.0,1563.51
9474,21255.05,22700.0,35.0,7.84
9475,18856.85,15500.0,8.0,3349.32
9476,18755.9,18500.0,15.0,370.74
9477,20103.1,15000.0,14.0,5108.6
9478,19443.5,19000.0,232.0,1505.01
9479,18755.9,17500.0,197.0,1964.64
9480,19901.4,20450.0,1.0,9.17
9481,19659.9,18500.0,0.0,1072.25
9482,20901.15,19950.0,21.0,1022.61
9483,19526.55,20150.0,15.0,9.27
9484,19355.9,20650.0,17.0,7.78
9485,21255.05,20000.0,371.0,2707.49
9486,18755.45,20000.0,10.0,7.74
9487,19528.75,18900.0,2.0,565.05
9488,21150.15,22150.0,22.0,20.84
9489,19528.8,24000.0,115.0,7.52
9490,20969.4,21100.0,27.0,275.41
9491,20267.9,20700.0,13.0,58.41
9492,19439.4,20300.0,2.0,8.58
9493,19742.35,19500.0,70.0,686.91
9494,19465.0,19950.0,8.0,9.63
9495,19811.35,21400.0,8.0,6.83
9496,19632.55,20200.0,50.0,145.12
9497,18817.4,16900.0,30.0,1933.84
9498,20096.6,20700.0,22.0,50.11
9499,19322.55,16000.0,178.0,3675.28
9500,19436.1,20400.0,56.99999999999999,72.74
9501,19545.75,20050.0,0.0,9.29
9502,19265.8,20850.0,6.0,6.75
9503,19436.1,20150.0,15.0,9.12
9504,19140.9,21250.0,31.0,6.74
9505,19811.35,19950.0,1.0,67.2
9506,21778.7,21600.0,14.0,402.86
9507,18691.2,19500.0,3.0,8.76
9508,19716.45,20600.0,15.0,8.75
9509,19833.15,19550.0,8.0,317.14
9510,19133.25,17400.0,28.0,1711.63
9511,19889.7,20450.0,58.0,180.78
9512,19671.1,19300.0,8.0,366.32
9513,19133.25,20600.0,14.0,7.22
9514,19811.85,17600.0,8.0,2180.62
9515,19545.75,19300.0,14.0,302.69
9516,19794.7,20550.0,34.0,60.05
9517,18691.2,18850.0,31.0,206.46
9518,19365.25,19100.0,42.0,524.5
9519,19753.8,18500.0,3.0,1162.87
9520,18856.85,18900.0,71.0,462.39
9521,19646.05,19550.0,13.0,225.46
9522,19653.5,20850.0,13.0,7.92
9523,19434.55,19200.0,73.0,673.38
9524,20926.35,19950.0,1.0,932.96
9525,19443.5,20650.0,15.0,8.03
9526,21456.65,20200.0,76.0,1591.9
9527,19528.75,18500.0,9.0,967.44
9528,19765.2,19400.0,0.0,342.5
9529,19611.05,14000.0,22.0,5641.56
9530,19745.0,18900.0,13.0,777.64
9531,19753.8,18850.0,31.0,961.63
9532,19574.9,17900.0,23.0,1704.2
9533,19526.55,19550.0,56.99999999999999,416.55
9534,19664.7,19750.0,23.0,198.98
9535,20267.9,19800.0,6.0,483.79
9536,21731.4,21650.0,6.0,291.61
9537,20997.1,20000.0,381.0,2553.64
9538,19528.8,19500.0,31.0,280.05
9539,18972.1,19050.0,8.0,124.26
9540,19597.3,19000.0,80.0,973.89
9541,19386.7,19000.0,126.00000000000001,1036.55
9542,20133.3,20450.0,10.0,59.07
9543,19794.0,19350.0,14.0,481.44
9544,20267.9,21400.0,13.0,8.15
9545,21349.4,19250.0,6.0,2088.54
9546,19133.25,18500.0,84.0,978.56
9547,20906.4,22250.0,2.0,7.46
9548,19395.3,20250.0,48.99999999999999,76.03
9549,21441.35,21700.0,16.0,209.74
9550,19133.25,18100.0,56.0,1193.12
9551,21778.7,20400.0,7.0,1385.94
9552,20906.4,20800.0,2.0,231.46
9553,21453.1,22650.0,2.0,7.85
9554,20997.1,20650.0,3.0,411.04
9555,19811.35,20950.0,1.0,7.84
9556,19310.15,19750.0,20.0,63.41
9557,19465.0,18400.0,1.0,1010.04
9558,19528.8,18300.0,3.0,1152.74
9559,21778.7,22650.0,7.0,8.87
9560,20192.35,20350.0,40.99999999999999,263.67
9561,19517.0,21150.0,27.0,7.07
9562,20901.15,17500.0,21.0,3439.27
9563,19597.3,21100.0,3.0,6.98
9564,19189.05,18900.0,62.0,631.72
9565,19047.25,20200.0,13.0,7.75
9566,19564.5,21000.0,27.0,7.64
9567,19765.2,19600.0,21.0,315.55
9568,19811.85,19200.0,8.0,628.04
9569,19517.0,19600.0,20.0,159.61
9570,18856.85,19850.0,15.0,8.54
9571,21731.4,21950.0,20.0,242.26
9572,19745.0,21250.0,6.0,6.74
9573,19653.5,20450.0,27.0,9.21
9574,19742.35,18350.0,0.0,1341.26
9575,20926.35,20700.0,22.0,439.1
9576,19674.25,20250.0,20.0,33.36
9577,19742.35,21000.0,189.0,428.43
9578,19331.8,17750.0,6.0,1527.43
9579,19727.05,20350.0,21.0,19.86
9580,19979.15,17800.0,42.0,2229.58
9581,21654.75,21400.0,8.0,426.14
9582,19749.25,18000.0,527.0,3386.52
9583,19079.6,18800.0,58.0,613.36
9584,19638.3,20000.0,27.0,91.77
9585,19347.45,17500.0,1.0,1806.14
9586,18755.45,18350.0,38.0,598.15
9587,18755.9,17100.0,15.0,1657.16
9588,19381.65,22000.0,511.0,744.64
9589,19393.6,20950.0,3.0,6.86
9590,20937.7,18100.0,22.0,2847.3
9591,19436.1,20650.0,22.0,8.03
9592,19542.65,20100.0,27.0,60.56
9593,19632.55,19400.0,22.0,381.71
9594,20133.3,25000.0,101.0,7.62
9595,19413.75,19800.0,48.99999999999999,192.49
9596,19512.35,20150.0,17.0,9.25
9597,19659.9,19850.0,21.0,137.89
9598,19733.55,20700.0,2.0,8.22
9599,19265.8,19200.0,13.0,213.35
9600,20901.15,22400.0,7.0,7.07
9601,21255.05,19500.0,0.0,1637.65
9602,19331.8,20950.0,6.0,6.74
9603,18665.5,21000.0,97.0,7.19
9604,19413.75,20500.0,48.99999999999999,23.35
9605,19512.35,21500.0,3.0,6.74
9606,19465.0,15000.0,134.0,4672.97
9607,19386.7,18800.0,0.0,565.32
9608,18857.25,19650.0,0.0,8.69
9609,19671.1,21100.0,71.0,15.95
9610,19396.45,19050.0,2.0,329.31
9611,20926.35,19900.0,43.00000000000001,1212.58
9612,18816.7,19850.0,2.0,8.15
9613,20937.7,19600.0,50.0,1523.9
9614,19653.5,18000.0,83.0,1911.32
9615,19694.0,22000.0,402.0,660.71
9616,19253.8,22000.0,483.0,596.58
9617,19674.55,19400.0,66.0,667.46
9618,18972.1,23000.0,183.0,7.46
9619,19331.8,16000.0,83.0,3466.86
9620,19133.25,20400.0,21.0,7.86
9621,21654.75,20200.0,8.0,1436.74
9622,19465.0,20500.0,43.00000000000001,14.85
9623,19901.4,20350.0,36.0,132.71
9624,20937.7,19800.0,50.0,1339.76
9625,21654.75,20200.0,29.0,1569.96
9626,19711.45,20200.0,10.0,13.73
9627,19674.55,20800.0,66.0,65.5
9628,19542.65,20900.0,40.99999999999999,8.16
9629,19543.1,19300.0,21.0,372.93
9630,21441.35,22500.0,2.0,8.31
9631,19396.45,18500.0,65.0,1151.87
9632,21441.35,21650.0,2.0,136.76
9633,19434.55,19600.0,73.0,409.65
9634,19381.65,20050.0,28.0,52.45
9635,21349.4,20750.0,13.0,718.31
9636,19396.45,24000.0,128.0,7.61
9637,19783.4,18100.0,37.0,1758.85
9638,21731.4,23100.0,89.99999999999999,228.68
9639,20969.4,21000.0,83.0,639.85
9640,19680.6,20000.0,30.0,142.86
9641,20133.3,19500.0,24.0,717.9
9642,19398.5,19900.0,85.0,322.74
9643,20906.4,20750.0,16.0,348.49
9644,19122.15,18400.0,36.0,860.82
9645,19765.2,21250.0,42.0,7.86
9646,19742.35,18000.0,462.0,3328.77
9647,18817.4,19000.0,16.0,114.31
9648,20686.8,21250.0,52.0,178.59
9649,19731.8,20950.0,6.0,7.65
9650,21731.4,21800.0,34.0,406.69
9651,20997.1,21350.0,3.0,62.12
9652,19398.5,19000.0,176.0,1243.64
9653,19624.7,22000.0,252.00000000000003,265.46
9654,19751.05,17950.0,6.0,1779.82
9655,18826.0,19750.0,6.0,8.44
9656,20906.4,21500.0,16.0,59.16
9657,20070.0,19400.0,15.0,701.2
9658,19465.0,20200.0,1.0,8.91
9659,21453.1,22350.0,9.0,8.73
9660,19694.0,20900.0,38.0,8.53
9661,19439.4,19350.0,2.0,161.48
9662,19365.25,20550.0,0.0,7.69
9663,19716.45,21000.0,15.0,7.76
9664,19901.4,20000.0,22.0,195.37
9665,21418.65,18400.0,10.0,2994.95
9666,19331.8,19600.0,13.0,81.0
9667,19365.25,21000.0,70.0,8.15
9668,19751.05,19600.0,6.0,219.61
9669,19465.0,19450.0,22.0,239.91
9670,19564.5,18500.0,167.0,1687.75
9671,19993.2,20700.0,79.0,197.08
9672,19751.05,19700.0,27.0,289.25
9673,19253.8,18300.0,7.0,966.42
9674,19638.3,19300.0,27.0,442.94
9675,19310.15,20900.0,6.0,6.82
9676,19727.05,17900.0,0.0,1764.3
9677,19632.55,20000.0,505.0,1798.55
9678,19646.05,19650.0,62.0,448.02
9679,20901.15,21550.0,14.0,42.94
9680,19570.85,16000.0,51.00000000000001,3660.03
9681,19512.35,19550.0,24.0,213.36
9682,19253.8,19400.0,14.0,119.53
9683,21441.35,19900.0,9.0,1589.44
9684,18691.2,21000.0,549.0,805.2
9685,18826.0,18850.0,20.0,195.44
9686,21418.65,22000.0,101.0,481.96
9687,19517.0,13000.0,55.00000000000001,6538.95
9688,21418.65,19650.0,10.0,1741.53
9689,19331.8,19250.0,13.0,216.66
9690,18691.2,18650.0,31.0,298.94
9691,19465.0,20350.0,8.0,8.66
9692,21456.65,20000.0,6.0,1453.14
9693,19716.45,19150.0,15.0,607.62
9694,18691.2,18900.0,3.0,57.14
9695,19564.5,18850.0,48.0,872.94
9696,19425.35,20350.0,76.0,145.06
9697,19265.8,19300.0,27.0,241.37
9698,18826.0,18850.0,6.0,118.67
9699,19342.65,20950.0,30.0,7.31
9700,18816.7,19000.0,100.0,497.78
9701,20686.8,20300.0,17.0,474.05
9702,19322.55,20200.0,87.0,182.82
9703,20192.35,19800.0,27.0,545.28
9704,21731.4,22900.0,34.0,47.24
9705,19742.35,19850.0,70.0,442.03
9706,19523.55,20850.0,14.0,7.45
9707,19331.8,19800.0,20.0,61.89
9708,20133.3,21450.0,3.0,7.39
9709,19435.3,19000.0,118.00000000000001,977.44
9710,19632.55,18250.0,8.0,1330.07
9711,19811.85,19100.0,36.0,865.28
9712,19570.85,19250.0,9.0,350.27
9713,19306.05,19450.0,31.0,193.2
9714,19528.75,20750.0,16.0,7.78
9715,19322.55,17600.0,24.0,1717.79
9716,21453.1,21700.0,37.0,309.31
9717,18816.7,18500.0,191.0,1210.21
9718,18989.15,19900.0,15.0,8.62
9719,19381.65,20300.0,56.0,101.01
9720,19794.7,19850.0,34.0,300.32
9721,19993.2,19200.0,16.0,815.86
9722,19122.15,22000.0,155.0,7.27
9723,19425.35,20600.0,48.0,8.81
9724,19526.55,18300.0,29.0,1249.11
9725,19745.0,17600.0,40.99999999999999,2185.77
9726,19597.3,19300.0,3.0,304.19
9727,20901.15,19700.0,48.99999999999999,1407.9
9728,19428.3,17500.0,20.0,1932.79
9729,19659.9,21000.0,336.0,835.07
9730,19680.6,18850.0,9.0,814.21
9731,19993.2,20350.0,23.0,93.19
9732,21441.35,22800.0,23.0,8.1
9733,19783.4,19700.0,2.0,169.29
9734,19413.75,17800.0,0.0,1545.65
9735,19230.6,19200.0,55.00000000000001,421.22
9736,20855.1,22100.0,23.0,8.06
9737,18989.15,20150.0,1.0,7.75
9738,21255.05,22550.0,35.0,8.19
9739,19497.3,18500.0,14.0,994.26
9740,19751.05,18950.0,13.0,803.57
9741,20969.4,21300.0,6.0,85.55
9742,19079.6,25000.0,58.0,7.47
