,S,K,T,GRU_price
8208,19727.05,18200.0,0.0,1450.29
8209,19731.8,19650.0,20.0,251.89
8210,19342.65,19000.0,121.0,917.61
8211,20901.15,19050.0,21.0,1936.23
8212,19545.75,20250.0,7.0,2.43
8213,19253.8,20950.0,28.0,2.43
8214,19659.9,19750.0,63.00000000000001,424.63
8215,19597.3,21400.0,52.0,2.43
8216,20937.7,19200.0,1.0,1764.87
8217,19694.0,19600.0,38.0,367.78
8218,18972.1,17850.0,0.0,1042.05
8219,19347.45,20400.0,8.0,2.43
8220,19674.55,19100.0,17.0,567.25
8221,19819.95,22000.0,20.0,2.43
8222,19047.25,19150.0,13.0,91.07
8223,19680.6,21400.0,65.0,2.43
8224,19979.15,19550.0,0.0,351.94
8225,19434.55,20950.0,3.0,2.43
8226,18857.25,19100.0,14.0,56.85
8227,19322.55,18400.0,59.00000000000001,1106.52
8228,19396.45,18700.0,9.0,631.45
8229,18771.25,18950.0,7.0,50.87
8230,21654.75,22550.0,22.0,25.76
8231,20997.1,20850.0,17.0,320.07
8232,19731.8,20550.0,6.0,2.43
8233,19133.25,19450.0,7.0,19.68
8234,19901.4,20100.0,8.0,66.78
8235,19393.6,18500.0,129.0,1419.41
8236,19632.55,21000.0,505.0,1242.82
8237,19753.8,20850.0,17.0,2.43
8238,21418.65,20800.0,24.0,775.6
8239,21441.35,22550.0,30.0,14.09
8240,19543.1,19200.0,14.0,368.02
8241,19133.25,20650.0,0.0,2.43
8242,19543.1,19400.0,0.0,148.86
8243,19365.25,18650.0,42.0,844.25
8244,19833.15,19250.0,8.0,506.78
8245,20997.1,21050.0,3.0,97.06
8246,21349.4,21950.0,13.0,41.83
8247,19384.3,19000.0,260.0,1505.78
8248,18771.25,19400.0,14.0,2.43
8249,19749.25,20800.0,2.0,2.43
8250,18816.7,18200.0,16.0,623.32
8251,19819.95,19950.0,20.0,109.52
8252,19802.0,18600.0,0.0,1120.97
8253,19742.35,20200.0,35.0,89.06
8254,18755.45,18700.0,3.0,127.55
8255,20267.9,17500.0,27.0,2850.05
8256,19711.45,17700.0,10.0,1960.22
8257,19753.8,18700.0,10.0,997.23
8258,19398.5,20350.0,22.0,2.43
8259,20937.7,19700.0,50.0,1456.0
8260,19751.05,21250.0,48.0,2.43
8261,19727.05,19300.0,21.0,466.82
8262,19819.95,19900.0,6.0,59.99
8263,19664.7,18950.0,2.0,625.23
8264,21456.65,19950.0,13.0,1548.79
8265,19436.1,19450.0,8.0,96.35
8266,20937.7,21250.0,8.0,64.39
8267,21441.35,19100.0,2.0,2380.52
8268,19411.75,18850.0,24.0,591.24
8269,19512.35,20650.0,10.0,2.43
8270,21182.7,18600.0,0.0,2571.08
8271,19745.0,19400.0,6.0,361.75
8272,19731.8,19250.0,13.0,491.97
8273,19653.5,20600.0,83.0,109.86
8274,19694.0,19300.0,38.0,582.29
8275,20901.15,21500.0,0.0,2.43
8276,19811.35,19350.0,8.0,420.58
8277,19386.7,20300.0,14.0,2.43
8278,19646.05,20750.0,13.0,2.43
8279,19811.35,18200.0,15.0,1571.85
8280,19632.55,21350.0,8.0,2.43
8281,19443.5,21050.0,50.0,2.43
8282,20901.15,20000.0,7.0,891.46
8283,20070.0,20450.0,8.0,19.5
8284,19802.0,19650.0,7.0,195.6
8285,19310.15,17500.0,13.0,1790.92
8286,20926.35,19800.0,8.0,1111.2
8287,19811.85,20500.0,22.0,4.73
8288,19564.5,17700.0,13.0,1829.38
8289,19749.25,19900.0,2.0,39.73
8290,21456.65,22000.0,195.0,867.55
8291,19443.5,20150.0,15.0,2.43
8292,19749.25,19400.0,72.0,730.49
8293,18972.1,20100.0,8.0,2.43
8294,19528.8,21400.0,24.0,2.43
8295,19517.0,19700.0,83.0,434.3
8296,19310.15,19950.0,6.0,2.43
8297,21453.1,21200.0,72.0,786.16
8298,19716.45,20900.0,22.0,2.43
8299,19675.45,18800.0,1.0,789.09
8300,19265.8,19250.0,34.0,272.74
8301,19778.3,20200.0,1.0,2.43
8302,19802.0,21000.0,0.0,2.43
8303,19749.25,19450.0,2.0,254.4
8304,19365.25,20650.0,28.0,2.43
8305,19811.5,20800.0,44.0,11.63
8306,19411.75,19950.0,17.0,7.15
8307,19811.85,19900.0,64.0,404.81
8308,19436.1,18000.0,8.0,1371.67
8309,19716.45,20700.0,64.0,61.86
8310,19497.3,19900.0,0.0,2.43
8311,18816.7,18800.0,2.0,86.18
8312,19611.05,20450.0,22.0,2.43
8313,19570.85,21000.0,51.00000000000001,2.43
8314,20906.4,22350.0,23.0,2.43
8315,20070.0,20500.0,15.0,31.35
8316,18755.45,20000.0,24.0,2.43
8317,19716.45,17750.0,1.0,1894.55
8318,19393.6,20800.0,10.0,2.43
8319,19733.55,20000.0,30.0,112.57
8320,19389.0,19650.0,23.0,74.93
8321,19444.0,20600.0,8.0,2.43
8322,19811.5,18900.0,16.0,889.24
8323,19664.7,20200.0,23.0,28.52
8324,19778.3,19100.0,36.0,785.72
8325,19674.25,20600.0,6.0,2.43
8326,19889.7,19900.0,23.0,218.59
8327,19819.95,20700.0,13.0,2.43
8328,19465.0,19500.0,22.0,168.74
8329,19624.7,20650.0,42.0,2.43
8330,20901.15,20900.0,0.0,129.59
8331,21349.4,20900.0,20.0,608.69
8332,20070.0,20200.0,78.0,428.8
8333,21778.7,21100.0,0.0,644.04
8334,18972.1,17050.0,8.0,1860.71
8335,20906.4,22100.0,23.0,2.43
8336,20969.4,20950.0,6.0,169.23
8337,19381.65,18850.0,0.0,446.49
8338,21456.65,25000.0,104.0,2.43
8339,19574.9,19250.0,2.0,270.1
8340,19794.0,21600.0,48.99999999999999,2.43
8341,21731.4,21000.0,20.0,846.94
8342,20926.35,21150.0,8.0,69.56
8343,19811.5,20750.0,9.0,2.43
8344,19794.7,19950.0,13.0,74.37
8345,19434.55,20700.0,73.0,49.21
8346,19497.3,18100.0,14.0,1349.87
8347,19189.05,18850.0,62.0,623.62
8348,19632.55,20700.0,15.0,2.43
8349,19802.0,20800.0,21.0,2.43
8350,20901.15,19000.0,21.0,1986.8
8351,19443.55,20850.0,10.0,2.43
8352,19389.0,20350.0,9.0,2.43
8353,19731.8,18000.0,13.0,1745.04
8354,19653.5,20800.0,27.0,2.43
8355,19331.8,18600.0,6.0,687.89
8356,21255.05,18500.0,7.0,2821.08
8357,19889.7,19300.0,30.0,686.12
8358,19653.5,25000.0,83.0,2.43
8359,19745.0,20050.0,69.0,365.8
8360,19753.8,20500.0,87.0,189.08
8361,19996.35,21100.0,3.0,2.43
8362,19564.5,18800.0,20.0,755.5
8363,19079.6,21250.0,9.0,2.43
8364,20906.4,22450.0,44.0,2.43
8365,18857.25,20300.0,63.00000000000001,2.43
8366,21182.7,18600.0,7.0,2630.4
8367,20997.1,20050.0,44.99999999999999,1138.74
8368,19638.3,20250.0,20.0,12.45
8369,19632.55,20250.0,8.0,2.43
8370,19671.1,20850.0,22.0,2.43
8371,19671.1,20400.0,22.0,2.43
8372,19675.45,19550.0,29.0,323.92
8373,19347.45,18900.0,22.0,486.63
8374,19742.35,20200.0,7.0,5.5
8375,19742.35,18500.0,7.0,1210.76
8376,20133.15,19400.0,14.0,738.71
8377,21441.35,19500.0,2.0,1962.95
8378,19395.3,19350.0,21.0,210.63
8379,19384.3,18350.0,1.0,1027.71
8380,19794.0,19650.0,21.0,275.33
8381,19711.45,19100.0,73.0,912.16
8382,19901.4,18100.0,36.0,1958.06
8383,19733.55,19550.0,30.0,360.56
8384,20103.1,17500.0,105.0,2972.46
8385,19439.4,20200.0,79.0,135.11
8386,20192.35,19700.0,76.0,842.9
8387,19751.05,20350.0,76.0,180.05
8388,19528.8,24000.0,24.0,2.43
8389,19659.9,21500.0,14.0,2.43
8390,19979.15,20450.0,7.0,2.43
8391,18771.25,19200.0,14.0,27.18
8392,21349.4,13000.0,6.0,8377.69
8393,19413.75,20000.0,21.0,17.07
8394,19384.3,20250.0,8.0,2.43
8395,20969.4,20750.0,13.0,339.49
8396,19281.75,20650.0,17.0,2.43
8397,19528.75,20800.0,23.0,2.43
8398,19638.3,19350.0,13.0,317.66
8399,19389.0,20350.0,16.0,2.43
8400,19794.0,18200.0,14.0,1563.62
8401,19122.15,18500.0,64.0,869.06
8402,19731.75,19450.0,24.0,377.15
8403,21349.4,22150.0,34.0,81.8
8404,19079.6,16000.0,58.0,3299.64
8405,20969.4,20450.0,48.0,810.76
8406,19122.15,19800.0,29.0,19.42
8407,20103.1,19150.0,7.0,872.88
8408,20133.3,19300.0,3.0,764.17
8409,19428.3,19750.0,48.0,181.95
8410,19819.95,21000.0,48.0,2.43
8411,19889.7,18350.0,2.0,1518.04
8412,19727.05,18750.0,0.0,888.76
8413,19365.25,19100.0,14.0,301.94
8414,20133.15,19700.0,7.0,433.55
8415,18691.2,19400.0,3.0,2.43
8416,18816.7,20350.0,9.0,2.43
8417,19355.9,19400.0,80.0,481.85
8418,19778.3,20100.0,8.0,33.51
8419,19611.05,20500.0,1.0,2.43
8420,19802.0,21200.0,0.0,2.43
8421,19672.35,19300.0,3.0,344.63
8422,21441.35,17800.0,2.0,3659.31
8423,19140.9,19100.0,87.0,553.21
8424,18688.1,16000.0,14.0,2773.65
8425,19889.7,19550.0,9.0,357.11
8426,19545.75,19500.0,84.0,538.43
8427,19411.75,24000.0,52.0,2.43
8428,19133.25,20800.0,28.0,2.43
8429,19425.35,18850.0,20.0,581.36
8430,19811.85,19250.0,1.0,500.32
8431,19733.55,19250.0,30.0,586.94
8432,19811.35,20000.0,8.0,53.3
8433,19646.05,19550.0,27.0,297.55
8434,19674.25,19850.0,20.0,90.05
8435,19802.0,19600.0,14.0,272.08
8436,18989.15,20300.0,56.99999999999999,2.43
8437,19819.95,18300.0,48.0,1642.36
8438,19802.0,20750.0,35.0,2.43
8439,19331.8,20650.0,20.0,2.43
8440,21182.7,19000.0,195.99999999999997,2986.93
8441,19674.25,19650.0,34.0,285.65
8442,21255.05,21550.0,70.0,449.9
8443,19811.5,21300.0,16.0,2.43
8444,19395.3,20650.0,14.0,2.43
8445,19833.15,20250.0,1.0,2.43
8446,18691.2,17100.0,10.0,1585.77
8447,19545.75,22000.0,84.0,2.43
8448,19342.65,18600.0,2.0,633.36
8449,19265.8,20000.0,307.0,964.12
8450,19528.8,20250.0,10.0,2.43
8451,19528.8,19900.0,52.0,160.31
8452,19778.3,20400.0,1.0,2.43
8453,19281.75,20150.0,17.0,2.43
8454,20267.9,20600.0,34.0,123.32
8455,19811.35,19900.0,1.0,51.42
8456,19753.8,20100.0,10.0,30.69
8457,19753.8,18000.0,10.0,1708.05
8458,19674.25,20300.0,6.0,2.43
8459,20686.8,20650.0,3.0,170.53
8460,19672.35,23000.0,157.0,2.58
8461,18857.25,21000.0,154.0,78.75
8462,21456.65,17000.0,13.0,4564.31
8463,20096.6,21100.0,29.0,2.43
8464,19542.65,19500.0,27.0,243.44
8465,19365.25,19200.0,28.0,325.6
8466,19393.6,18000.0,129.0,1884.71
8467,21731.4,21450.0,20.0,489.16
8468,21255.05,19000.0,97.99999999999999,2697.19
8469,18856.85,18850.0,15.0,154.97
8470,21441.35,22800.0,37.0,2.43
8471,19355.9,19050.0,3.0,274.37
8472,21441.35,21150.0,16.0,452.68
8473,19395.3,19150.0,21.0,330.9
8474,19802.0,19000.0,399.0,2409.06
8475,19833.15,18900.0,1.0,824.73
8476,19802.0,18800.0,14.0,993.42
8477,18989.15,21150.0,29.0,2.43
8478,19783.4,20100.0,2.0,7.44
8479,19443.5,18650.0,8.0,712.17
8480,19384.3,17950.0,1.0,1415.64
8481,20906.4,17000.0,107.0,4301.3
8482,18857.25,19450.0,63.00000000000001,120.52
8483,19425.35,19200.0,20.0,302.99
8484,19411.75,20250.0,3.0,2.43
8485,19689.85,19000.0,9.0,642.81
8486,21349.4,18900.0,34.0,2584.01
8487,19230.6,21300.0,13.0,2.43
8488,19733.55,20450.0,2.0,2.43
8489,19528.75,21650.0,2.0,2.43
8490,19745.0,20700.0,6.0,2.43
8491,19443.55,20600.0,10.0,2.43
8492,19396.45,21000.0,219.0,303.68
8493,18826.0,19650.0,13.0,2.43
8494,18856.85,19200.0,15.0,39.77
8495,19122.15,19350.0,29.0,100.48
8496,19733.55,21500.0,23.0,2.43
8497,19436.1,19850.0,1.0,2.43
8498,19428.3,21100.0,6.0,2.43
8499,19528.75,20400.0,9.0,2.43
8500,19711.45,20850.0,10.0,2.43
8501,19411.75,19800.0,10.0,13.01
8502,20686.8,20200.0,3.0,506.93
8503,19434.55,18600.0,3.0,738.05
8504,19517.0,19200.0,83.0,757.81
8505,19365.25,19400.0,70.0,444.77
8506,19436.1,19600.0,56.99999999999999,297.58
8507,19189.05,18400.0,27.0,808.48
8508,21654.75,22750.0,29.0,16.59
8509,18826.0,17800.0,6.0,991.07
8510,19443.55,19550.0,24.0,145.67
8511,20070.0,21200.0,22.0,2.43
8512,19680.6,20850.0,2.0,2.43
8513,19638.3,19100.0,20.0,551.99
8514,19122.15,21050.0,64.0,2.43
8515,19778.3,19200.0,1.0,473.81
8516,19526.55,19400.0,22.0,293.89
8517,19528.75,19900.0,23.0,66.63
8518,19653.5,19400.0,6.0,230.82
8519,19281.75,21300.0,17.0,2.43
8520,19811.85,19750.0,1.0,102.15
8521,19384.3,18600.0,8.0,738.96
8522,21731.4,21800.0,27.0,327.45
8523,19727.05,19600.0,14.0,214.18
8524,19716.45,20000.0,1.0,6.2
8525,20855.1,20850.0,23.0,280.41
8526,19765.2,21050.0,28.0,2.43
8527,19680.6,19800.0,9.0,75.46
8528,19711.45,18900.0,17.0,780.17
8529,19365.25,18550.0,0.0,731.49
8530,20901.15,20800.0,84.0,719.34
8531,19751.05,20800.0,27.0,2.43
8532,19611.05,18800.0,8.0,733.25
8533,19512.35,17800.0,17.0,1723.59
8534,19711.45,19200.0,10.0,459.12
8535,19133.25,21150.0,14.0,2.43
8536,19624.7,21200.0,14.0,2.43
8537,19675.45,22000.0,407.0,609.98
8538,19347.45,20700.0,8.0,2.43
8539,19306.05,16000.0,121.99999999999999,3712.82
8540,20103.1,20400.0,21.0,72.05
8541,19672.35,21400.0,24.0,2.43
8542,18817.4,23000.0,93.0,2.43
8543,19528.8,20350.0,10.0,2.43
8544,19079.6,19150.0,58.0,355.18
8545,19281.75,21650.0,3.0,2.43
8546,19435.3,20500.0,55.00000000000001,28.13
8547,18816.7,17650.0,2.0,1092.91
8548,18817.4,13000.0,2.0,5922.37
8549,20096.6,18100.0,29.0,2079.47
8550,21150.15,22400.0,71.0,138.14
8551,19727.05,19100.0,21.0,620.62
8552,19189.05,19300.0,89.99999999999999,459.16
8553,18816.7,19300.0,2.0,2.43
8554,19778.3,22000.0,519.0,881.87
8555,21150.15,19350.0,15.0,1981.79
8556,19398.5,20550.0,8.0,2.43
8557,19794.7,21200.0,20.0,2.43
8558,19443.5,20150.0,22.0,2.43
8559,19439.4,20850.0,2.0,2.43
8560,19306.05,19100.0,31.0,356.33
8561,19632.55,20050.0,22.0,49.96
8562,19230.6,20300.0,20.0,2.43
8563,19778.3,21100.0,8.0,2.43
8564,19778.3,18950.0,1.0,727.77
8565,19517.0,19150.0,55.00000000000001,644.55
8566,19753.8,19250.0,59.00000000000001,771.27
8567,19436.1,20050.0,85.0,206.34
8568,18817.4,19500.0,911.0,2584.66
8569,19659.9,21250.0,35.0,2.43
8570,18755.9,18500.0,29.0,395.09
8571,19979.15,21250.0,0.0,2.43
8572,19436.1,19000.0,15.0,434.91
8573,19632.55,20950.0,1.0,2.43
8574,19794.0,20000.0,21.0,87.65
8575,19745.0,19350.0,69.0,813.76
8576,19306.05,17700.0,3.0,1570.42
8577,19659.9,17000.0,881.0,5104.39
8578,19355.9,18850.0,10.0,477.23
8579,19047.25,20600.0,20.0,2.43
8580,19347.45,19000.0,1.0,263.62
8581,19794.0,18300.0,14.0,1476.86
8582,20070.0,20850.0,1.0,2.43
8583,19819.95,20900.0,6.0,2.43
8584,19745.0,18400.0,6.0,1326.06
8585,19833.15,19800.0,8.0,128.08
8586,21441.35,20700.0,30.0,908.86
8587,19396.45,21250.0,37.0,2.43
8588,19574.9,20750.0,9.0,2.43
8589,19819.95,18900.0,20.0,905.73
8590,19133.25,19600.0,28.0,51.23
8591,18716.15,19150.0,9.0,11.01
8592,21456.65,21350.0,34.0,441.12
8593,19680.6,16650.0,2.0,3117.29
8594,19659.9,20800.0,7.0,2.43
8595,19542.65,19150.0,69.0,723.36
8596,19680.6,21000.0,23.0,2.43
8597,19753.8,19700.0,24.0,249.17
8598,19680.6,19800.0,23.0,158.25
8599,19783.4,19850.0,9.0,79.31
8600,18771.25,18600.0,35.0,370.73
8601,19406.7,20800.0,9.0,2.43
8602,20997.1,19000.0,80.0,2318.13
8603,19497.3,19950.0,21.0,38.65
8604,19133.25,18000.0,28.0,1172.0
8605,20901.15,20600.0,28.0,514.63
8606,19833.15,18800.0,1.0,928.73
8607,19711.45,22000.0,528.0,846.36
8608,19523.55,19900.0,21.0,60.21
8609,20926.35,21550.0,15.0,20.83
8610,19310.15,19550.0,40.99999999999999,177.69
8611,20906.4,21100.0,2.0,58.05
8612,19395.3,19900.0,21.0,27.38
8613,19542.65,18850.0,6.0,597.8
8614,18972.1,17000.0,92.0,2246.11
8615,20855.1,21350.0,51.00000000000001,189.49
8616,19671.1,20950.0,15.0,2.43
8617,21456.65,22500.0,27.0,8.33
8618,19122.15,21200.0,1.0,2.43
8619,19671.1,19000.0,15.0,650.74
8620,21453.1,21800.0,30.0,166.81
8621,18856.85,20350.0,22.0,2.43
8622,21456.65,19750.0,13.0,1750.74
8623,20901.15,21150.0,21.0,132.43
8624,19528.8,19800.0,3.0,24.41
8625,19889.7,20000.0,30.0,205.78
8626,19365.25,21500.0,0.0,2.43
8627,19833.15,18100.0,43.00000000000001,1836.08
8628,21456.65,18900.0,13.0,2617.83
8629,19671.1,19000.0,253.0,1783.12
8630,19727.05,20600.0,7.0,2.43
8631,21418.65,22100.0,3.0,2.43
8632,19122.15,19350.0,15.0,60.38
8633,19802.0,20900.0,14.0,2.43
8634,19331.8,17500.0,174.0,2496.2
8635,19528.75,19000.0,268.0,1703.82
8636,19819.95,19900.0,83.0,466.06
8637,19439.4,19950.0,9.0,2.43
8638,18665.5,17900.0,6.0,724.01
8639,19465.0,18200.0,1.0,1156.71
8640,19811.5,19700.0,16.0,213.87
8641,19675.45,22000.0,43.00000000000001,2.43
8642,19322.55,16400.0,24.0,2919.63
8643,19331.8,19450.0,20.0,136.46
8644,19133.25,20850.0,56.0,2.43
8645,19638.3,21000.0,13.0,2.43
8646,21255.05,20950.0,70.0,820.27
8647,18826.0,18450.0,6.0,356.4
8648,19436.1,20800.0,85.0,56.51
8649,21418.65,21950.0,17.0,71.16
8650,19140.9,20800.0,10.0,2.43
8651,19122.15,19900.0,22.0,2.43
8652,19512.35,18600.0,17.0,900.68
8653,19638.3,19800.0,20.0,94.42
8654,19189.05,19000.0,62.0,514.05
8655,19443.5,20850.0,15.0,2.43
8656,20103.1,21450.0,0.0,2.43
8657,19465.0,19500.0,8.0,80.02
8658,18665.5,16400.0,34.0,2359.93
8659,19425.35,20850.0,13.0,2.43
8660,19347.45,17000.0,29.0,2417.4
8661,21654.75,21650.0,8.0,220.37
8662,19265.8,18850.0,13.0,406.27
8663,19811.5,22000.0,72.0,2.43
8664,19342.65,20600.0,2.0,2.43
8665,19517.0,20450.0,6.0,2.43
8666,19322.55,19950.0,59.00000000000001,105.09
8667,18665.5,17500.0,34.0,1254.79
8668,20926.35,20600.0,8.0,370.89
8669,19751.05,21300.0,6.0,2.43
8670,19574.9,20000.0,2.0,2.43
8671,19396.45,20700.0,16.0,2.43
8672,19733.55,21000.0,86.00000000000001,97.9
8673,19396.45,20100.0,2.0,2.43
8674,19265.8,16000.0,125.0,3725.53
8675,19783.4,18850.0,9.0,892.06
8676,19189.05,18400.0,20.0,773.61
8677,19406.7,19250.0,23.0,286.74
8678,19731.75,20950.0,17.0,2.43
8679,19765.2,19900.0,42.0,262.8
8680,18688.1,20200.0,28.0,2.43
8681,19819.95,19000.0,474.99999999999994,2586.12
8682,19731.75,18600.0,3.0,1076.76
8683,19819.95,20400.0,20.0,14.02
8684,21349.4,21850.0,6.0,33.11
8685,19140.9,19800.0,10.0,2.43
8686,19727.05,18100.0,7.0,1563.69
8687,20070.0,20800.0,78.0,139.34
8688,19731.75,18900.0,3.0,721.84
8689,21778.7,23050.0,0.0,2.43
8690,20937.7,20500.0,22.0,576.92
8691,19716.45,21650.0,8.0,2.43
8692,19384.3,19150.0,15.0,290.09
8693,20096.6,20200.0,36.0,252.58
8694,19406.7,24000.0,142.0,2.43
8695,19727.05,20250.0,0.0,2.43
8696,19632.55,23000.0,50.0,2.43
8697,19733.55,19400.0,86.00000000000001,797.15
8698,20926.35,20800.0,43.00000000000001,473.59
8699,21255.05,22900.0,28.0,2.43
8700,19889.7,18550.0,30.0,1420.09
8701,19624.7,20150.0,14.0,5.74
8702,19443.55,18800.0,3.0,555.49
8703,19444.0,20650.0,1.0,2.43
8704,21349.4,17900.0,6.0,3455.48
8705,20133.15,21100.0,56.0,72.79
8706,19749.25,16800.0,44.0,3087.91
8707,19133.25,20050.0,28.0,2.43
8708,20103.1,20550.0,14.0,25.96
8709,20133.15,23000.0,28.0,2.43
8710,19889.7,19400.0,2.0,444.03
8711,20192.35,20850.0,34.0,48.29
8712,19381.65,20400.0,14.0,2.43
8713,18771.25,18700.0,14.0,193.34
8714,19436.1,20550.0,1.0,2.43
8715,19444.0,20200.0,8.0,2.43
8716,19517.0,21000.0,55.00000000000001,2.43
8717,19664.7,20100.0,65.0,195.0
8718,19749.25,19850.0,30.0,203.3
8719,21441.35,14000.0,2.0,7517.84
8720,19253.8,20750.0,14.0,2.43
8721,19413.75,19750.0,0.0,2.43
8722,19528.8,22000.0,206.0,121.24
8723,20997.1,21500.0,31.0,103.1
8724,19783.4,19800.0,37.0,289.01
8725,19355.9,19600.0,24.0,88.42
8726,20937.7,20850.0,50.0,503.7
8727,19545.75,18000.0,14.0,1509.11
8728,20926.35,22200.0,22.0,2.43
8729,20103.1,17900.0,14.0,2217.95
8730,20855.1,19500.0,2.0,1341.58
8731,19802.0,20800.0,14.0,2.43
8732,19381.65,21300.0,14.0,2.43
8733,19342.65,17500.0,2.0,1773.34
8734,19434.55,20550.0,10.0,2.43
8735,19753.8,21400.0,17.0,2.43
8736,19819.95,18950.0,20.0,853.8
8737,19526.55,18550.0,8.0,922.42
8738,18755.45,17500.0,73.0,1535.08
8739,19811.35,19450.0,1.0,304.35
8740,19512.35,20300.0,80.0,140.02
8741,20192.35,19800.0,76.0,768.44
8742,19716.45,19300.0,15.0,417.59
8743,19517.0,20100.0,13.0,2.45
8744,20133.3,21550.0,17.0,2.43
8745,19411.75,19850.0,24.0,44.76
8746,19439.4,19100.0,16.0,377.05
8747,19597.3,19000.0,3.0,517.52
8748,20926.35,18700.0,1.0,2181.7
8749,21418.65,17000.0,101.0,4831.59
8750,19889.7,20700.0,16.0,2.43
8751,19523.55,21650.0,21.0,2.43
8752,19389.0,18100.0,23.0,1282.24
8753,19528.75,18750.0,23.0,806.35
8754,19395.3,20500.0,0.0,2.43
8755,19833.15,20100.0,43.00000000000001,190.07
8756,19674.55,19950.0,24.0,79.29
8757,19526.55,21300.0,1.0,2.43
8758,20855.1,21050.0,23.0,167.57
8759,19512.35,20100.0,52.0,106.78
8760,19731.75,20850.0,10.0,2.43
8761,19122.15,18750.0,64.0,678.36
8762,18771.25,20350.0,0.0,2.43
8763,19674.55,20900.0,17.0,2.43
8764,19570.85,19750.0,9.0,60.08
8765,19523.55,21550.0,7.0,2.43
8766,19597.3,17600.0,24.0,2006.63
8767,19689.85,20900.0,79.0,68.16
8768,19689.85,19050.0,51.00000000000001,816.14
8769,19624.7,21200.0,0.0,2.43
8770,21150.15,22700.0,22.0,2.43
8771,19778.3,20000.0,29.0,138.1
8772,19384.3,17300.0,15.0,2095.08
8773,19434.55,21200.0,10.0,2.43
8774,21255.05,18000.0,7.0,3340.28
8775,21418.65,22750.0,31.0,2.43
8776,19393.6,20000.0,3.0,2.43
8777,19753.8,16000.0,59.00000000000001,3940.04
8778,19331.8,19600.0,27.0,100.92
8779,19436.1,19700.0,56.99999999999999,244.35
8780,21418.65,19350.0,3.0,2068.37
8781,19993.2,20200.0,16.0,76.29
8782,18817.4,19950.0,23.0,2.43
8783,18857.25,20100.0,14.0,2.43
8784,19794.0,20000.0,441.0,1746.95
8785,19428.3,19050.0,6.0,345.12
8786,19765.2,20100.0,14.0,47.76
8787,19528.75,17750.0,23.0,1816.43
8788,19140.9,19500.0,17.0,50.83
8789,19079.6,20150.0,9.0,2.43
8790,20937.7,21250.0,29.0,153.16
8791,20096.6,17800.0,1.0,2357.67
8792,19632.55,20550.0,22.0,2.43
8793,19122.15,18850.0,1.0,225.56
8794,19543.1,19750.0,0.0,24.64
8795,20686.8,21600.0,87.0,169.09
8796,19664.7,18400.0,30.0,1313.96
8797,19523.55,19900.0,35.0,99.2
8798,18755.9,17350.0,1.0,1345.94
8799,19659.9,18150.0,7.0,1514.18
8800,19716.45,20750.0,1.0,2.43
8801,21453.1,22800.0,72.0,108.58
8802,18716.15,18400.0,16.0,364.35
8803,19331.8,19000.0,83.0,784.08
8804,18857.25,20750.0,63.00000000000001,2.43
8805,18972.1,17500.0,0.0,1392.26
8806,20937.7,21700.0,8.0,2.43
8807,19310.15,21050.0,13.0,2.43
8808,20969.4,20150.0,48.0,1040.71
8809,18755.45,18000.0,38.0,883.59
8810,19389.0,19150.0,58.0,544.13
8811,19411.75,21200.0,3.0,2.43
8812,19428.3,20700.0,76.0,61.61
8813,19497.3,18500.0,357.00000000000006,2306.17
8814,20969.4,21100.0,48.0,373.64
8815,19564.5,20950.0,6.0,2.43
8816,19570.85,19450.0,2.0,144.25
8817,21441.35,21050.0,9.0,476.23
8818,19753.8,19950.0,31.0,155.86
8819,20686.8,21750.0,10.0,2.43
8820,20103.1,22000.0,469.00000000000006,854.02
8821,19347.45,19900.0,29.0,38.18
8822,19802.0,19250.0,0.0,466.81
8823,19253.8,18550.0,28.0,764.88
8824,19794.0,19400.0,21.0,454.77
8825,21654.75,21900.0,29.0,237.35
8826,19253.8,18850.0,28.0,507.79
8827,19811.5,21550.0,2.0,2.43
8828,19711.45,18600.0,44.99999999999999,1222.26
8829,20133.15,19550.0,7.0,556.57
8830,19694.0,20300.0,66.0,153.48
8831,19765.2,19350.0,7.0,393.9
8832,19306.05,24000.0,121.99999999999999,2.43
8833,19574.9,21000.0,2.0,2.43
8834,19638.3,17900.0,27.0,1770.5
8835,19833.15,17350.0,1.0,2437.97
8836,19996.35,19500.0,44.99999999999999,668.41
8837,19979.15,21350.0,0.0,2.43
8838,19384.3,19000.0,50.0,619.59
8839,19389.0,18000.0,86.00000000000001,1671.81
8840,18817.4,20000.0,16.0,2.43
8841,21182.7,22450.0,42.0,10.12
8842,19646.05,20150.0,20.0,37.22
8843,19230.6,21350.0,27.0,2.43
8844,19751.05,19950.0,34.0,157.23
8845,21731.4,20300.0,62.0,1745.51
8846,19742.35,21000.0,462.0,1236.95
8847,19653.5,19700.0,55.00000000000001,341.3
8848,19398.5,19750.0,1.0,2.43
8849,21778.7,22650.0,63.00000000000001,169.07
8850,19355.9,19100.0,31.0,415.22
8851,19680.6,20100.0,65.0,249.28
8852,19389.0,18000.0,9.0,1313.08
8853,19365.25,18150.0,7.0,1173.29
8854,18691.2,20350.0,17.0,2.43
8855,19765.2,19950.0,42.0,235.33
8856,20969.4,21500.0,27.0,89.02
8857,19384.3,20200.0,50.0,62.7
8858,19564.5,18550.0,13.0,968.75
8859,19436.1,18650.0,1.0,671.35
8860,20926.35,21350.0,22.0,82.61
